,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,dominant_topic
6546,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.15,0.0,0.0,0.0,7
6547,0.0,0.01,0.06,0.0,0.0,0.0,0.03,0.0,0.48,0.0,0.0,0.01,0.03,0.15,0.18,0.0,0.0,0.0,0.0,0.06,8
6548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.64,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,10
6549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.08,0.31,0.1,0.05,10
6550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.07,0.05,0.47,0.04,0.0,0.0,0.0,0.05,14
6551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,7
6552,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.07,0.0,0.1,0.0,0.04,0.55,0.0,0.0,0.0,0.07,0.14,14
6553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.05,0.08,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,7
6554,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.46,0.0,0.01,0.0,0.0,0.0,0.12,0.11,12
6555,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
6556,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,7
6557,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.01,0.0,0.07,0.0,0.0,0.0,0.03,0.0,0.0,2
6558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6559,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.05,0.0,0.0,0.08,0.03,0.0,0.11,0.0,0.01,0.1,0.5,19
6560,0.05,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.03,8
6561,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,11
6562,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,7
6563,0.2,0.0,0.03,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.56,0.0,0.0,0.05,16
6564,0.0,0.0,0.07,0.42,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.05,0.0,0.2,3
6565,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.07,0.0,0.0,0.0,15
6566,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
6567,0.0,0.0,0.01,0.35,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.25,7
6568,0.05,0.02,0.02,0.0,0.0,0.01,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.28,0.0,0.38,0.0,0.0,0.0,0.05,15
6569,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.42,0.54,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,10
6570,0.0,0.0,0.0,0.44,0.03,0.14,0.0,0.0,0.0,0.08,0.11,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6571,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.11,0.32,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.1,17
6572,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.08,0.05,0.15,0.0,0.0,0.12,0.0,0.26,0.0,0.0,0.31,0.01,18
6573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.37,0.14,0.0,0.1,0.06,0.0,0.05,0.0,12
6574,0.08,0.0,0.0,0.12,0.0,0.0,0.03,0.48,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.18,7
6575,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.27,0.03,0.06,0.0,0.0,0.43,0.14,0.01,0.04,0.0,15
6576,0.0,0.47,0.01,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.02,0.01,0.0,0.02,0.0,0.0,0.15,0.0,1
6577,0.05,0.0,0.0,0.0,0.0,0.0,0.32,0.09,0.0,0.0,0.03,0.12,0.0,0.03,0.0,0.0,0.36,0.0,0.0,0.0,16
6578,0.0,0.0,0.0,0.1,0.0,0.04,0.0,0.0,0.0,0.22,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.58,0.02,0.0,17
6579,0.21,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.21,0.0,0.0,0.15,0.2,0
6580,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,11
6581,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.01,0.09,0.0,0.0,0.01,0.4,0.03,18
6582,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.61,0.1,0.0,0.14,16
6583,0.08,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.01,0.01,0.0,0.0,0.02,0.06,0.12,0.0,0.01,0.0,0.0,8
6584,0.0,0.19,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.12,0.25,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.33,0.02,18
6585,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.42,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,11
6586,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.13,0.0,0.0,0.19,0.43,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,11
6587,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.12,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,5
6588,0.07,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.01,0.02,0.74,0.01,0.0,0.0,0.0,0.0,0.0,13
6589,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.0,0.0,0.51,0.19,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,10
6590,0.0,0.0,0.07,0.04,0.02,0.0,0.0,0.03,0.0,0.0,0.17,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
6591,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.17,2
6592,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.02,0.22,0.07,12
6593,0.01,0.0,0.4,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,7
6594,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.46,0.0,18
6595,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.01,0.0,0.55,0.0,18
6596,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.35,0.0,8
6597,0.0,0.27,0.0,0.01,0.0,0.0,0.0,0.0,0.43,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.0,8
6598,0.08,0.0,0.0,0.0,0.0,0.12,0.28,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,8
6599,0.0,0.0,0.01,0.0,0.0,0.41,0.0,0.12,0.0,0.0,0.0,0.13,0.0,0.01,0.19,0.0,0.0,0.0,0.0,0.15,5
6600,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.05,0.18,0.36,0.0,0.0,0.0,0.0,0.11,14
6601,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.05,0.12,0.0,0.0,0.0,0.33,0.0,0.42,0.0,0.0,0.0,0.0,0.04,14
6602,0.0,0.17,0.0,0.06,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.05,0.58,0.0,0.0,0.0,0.0,0.02,0.04,13
6603,0.0,0.09,0.33,0.0,0.0,0.0,0.38,0.0,0.0,0.05,0.0,0.0,0.11,0.0,0.04,0.0,0.0,0.0,0.0,0.0,6
6604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.36,0.0,0.09,0.0,0.33,0.0,0.02,0.0,0.0,11
6605,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.2,0.0,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.42,0.0,0.22,17
6606,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.29,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,11
6607,0.0,0.0,0.03,0.28,0.0,0.0,0.0,0.08,0.1,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.08,0.25,3
6608,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.05,0.0,0.0,0.39,0.43,0.08,18
6609,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.25,0.54,0.0,0.0,0.0,0.0,0.01,0.0,13
6610,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,11
6611,0.0,0.0,0.24,0.02,0.0,0.0,0.0,0.63,0.0,0.02,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,7
6612,0.13,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,16
6613,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.39,0.03,0.0,0.0,0.1,0.02,0.31,0.0,0.0,0.09,0.0,0.0,8
6614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.37,0.4,0.0,0.12,0.0,0.07,0.02,0.0,13
6615,0.05,0.0,0.0,0.0,0.0,0.56,0.28,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
6616,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.0,0.0,0.0,0.21,0.11,0.0,0.57,0.0,0.0,0.0,0.0,15
6617,0.32,0.0,0.06,0.0,0.0,0.0,0.0,0.51,0.0,0.01,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.01,7
6618,0.0,0.23,0.0,0.02,0.0,0.0,0.03,0.0,0.36,0.0,0.0,0.0,0.09,0.02,0.21,0.0,0.0,0.0,0.04,0.0,8
6619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.17,0.0,0.0,0.0,0.05,0.0,0.0,0.0,10
6620,0.0,0.0,0.15,0.4,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,3
6621,0.0,0.21,0.15,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.24,0.0,0.0,0.0,0.05,0.0,0.0,0.08,0.02,0.08,10
6622,0.0,0.05,0.0,0.0,0.0,0.09,0.0,0.0,0.19,0.02,0.0,0.0,0.0,0.02,0.51,0.0,0.0,0.12,0.0,0.0,14
6623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,11
6624,0.0,0.0,0.26,0.52,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6625,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.19,0.0,0.01,0.0,0.0,0.01,0.0,1
6626,0.0,0.01,0.59,0.0,0.0,0.0,0.23,0.0,0.03,0.01,0.0,0.0,0.01,0.09,0.03,0.0,0.0,0.0,0.0,0.0,2
6627,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.13,0.0,0.0,0.12,0.15,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,16
6628,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.44,0.0,0.01,0.09,0.0,0.0,0.0,0.03,12
6629,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.02,0
6630,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,0.31,0.0,8
6631,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.74,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,7
6632,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.0,0.12,7
6633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
6635,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,9
6636,0.0,0.35,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.09,0.0,0.41,0.03,0.02,0.0,0.03,0.0,0.02,0.0,12
6637,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.01,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.01,1
6638,0.0,0.0,0.29,0.0,0.0,0.01,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.04,0.04,0.0,0.0,0.01,7
6639,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.17,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.17,0.0,1
6640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.01,0.0,0.01,0.29,0.0,0.0,0.0,0.0,0.37,19
6641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,16
6642,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,3
6643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.56,0.0,0.0,0.07,0.0,0.0,0.0,13
6644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.18,16
6645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.89,0.0,18
6646,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.0,0.0,0.0,0.01,0.0,0.0,0.07,0.02,0.18,0.0,1
6647,0.0,0.02,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.08,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
6648,0.01,0.17,0.0,0.0,0.0,0.0,0.01,0.0,0.25,0.0,0.06,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.42,0.0,18
6649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.17,0.0,0.0,0.0,0.0,0.71,0.0,18
6650,0.0,0.23,0.39,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2
6651,0.0,0.47,0.0,0.0,0.0,0.04,0.0,0.0,0.12,0.27,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.07,1
6652,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.03,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.04,13
6653,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.47,0.0,0.0,0.0,0.06,15
6654,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.02,0.37,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.47,0.0,0.02,17
6655,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,11
6656,0.0,0.0,0.03,0.25,0.0,0.0,0.0,0.3,0.0,0.0,0.29,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
6657,0.0,0.0,0.0,0.03,0.0,0.0,0.4,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.01,0.0,0.01,16
6658,0.0,0.02,0.12,0.01,0.0,0.0,0.02,0.62,0.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,7
6659,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.18,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.03,2
6660,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.04,0.0,0.0,14
6661,0.0,0.03,0.02,0.0,0.0,0.0,0.01,0.0,0.07,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.86,0.0,0.0,17
6662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.23,0.0,0.58,0.0,0.0,0.0,0.0,0.17,14
6663,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.21,0.0,0.0,0.24,7
6664,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0
6665,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.03,0.0,0.01,0.25,0.02,0.0,0.01,0.0,0.0,0.04,8
6666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.15,0.1,0.0,0.0,0.55,0.0,0.0,0.0,0.0,15
6667,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.8,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6668,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.04,0.0,0.0,0.03,0.15,14
6669,0.0,0.0,0.03,0.14,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.54,0.0,0.0,0.0,16
6670,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.84,0.01,0.01,0.01,16
6671,0.0,0.28,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.06,0.18,0.0,0.03,0.14,0.0,0.2,0.02,0.0,0.03,0.0,1
6672,0.04,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.21,0.05,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,18
6673,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.07,0.33,0.0,0.0,0.0,0.02,0.38,19
6674,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.15,0.0,0.01,0.0,0.0,0.08,0.0,0.0,0.0,0
6675,0.0,0.0,0.26,0.02,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,7
6676,0.04,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.0,0.0,0.1,0.48,0.0,0.0,0.0,16
6677,0.0,0.0,0.01,0.16,0.0,0.55,0.0,0.12,0.0,0.02,0.0,0.01,0.0,0.0,0.03,0.01,0.0,0.07,0.01,0.01,5
6678,0.0,0.0,0.0,0.41,0.0,0.0,0.03,0.16,0.0,0.01,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.13,3
6679,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.02,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
6680,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.46,0.14,0.0,0.0,0.0,0.02,0.17,0.0,0.0,0.09,0.0,0.04,8
6681,0.07,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.49,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.04,8
6682,0.14,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.07,0.13,0.11,0.0,0.1,0.03,0.16,0.12,0.0,0.0,0.11,0.0,14
6683,0.19,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.53,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,11
6684,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.48,0.0,0.0,0.0,0.05,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.33,7
6685,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,2
6686,0.0,0.0,0.21,0.73,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6687,0.21,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.21,0.0,0.0,0.0,0.0,13
6688,0.0,0.0,0.01,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.33,0.03,0.0,0.19,0.0,0.14,0.16,0.0,0.0,0.03,10
6689,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.08,0.0,0.0,0.13,0.2,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,5
6690,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.07,0.15,0.0,0.14,0.0,0.01,0.07,0.0,1
6691,0.0,0.42,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.5,0.02,0.0,0.0,0.0,0.01,0.01,0.0,12
6692,0.05,0.0,0.24,0.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,15
6693,0.17,0.03,0.04,0.0,0.0,0.0,0.01,0.0,0.14,0.0,0.0,0.0,0.02,0.36,0.05,0.17,0.0,0.0,0.0,0.0,13
6694,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
6695,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.24,0.0,0.04,0.02,0.03,0.02,0.44,0.03,18
6696,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.17,7
6697,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.4,0.0,0.01,0.0,0.0,0.01,0.4,0.0,0.0,0.06,0.0,0.09,8
6698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.05,0.17,0.0,0.12,0.18,0.14,0.0,0.18,16
6699,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.08,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,16
6700,0.15,0.0,0.09,0.0,0.0,0.01,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.02,0.02,0.2,8
6701,0.01,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.01,0.06,0.01,0.0,0.0,0.22,0.3,0.0,0.0,0.0,0.29,0.04,14
6702,0.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.07,0.04,0.49,0.02,0.0,0.05,0.0,15
6703,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.01,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,6
6704,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.38,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,11
6705,0.0,0.0,0.0,0.01,0.0,0.15,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.54,19
6706,0.0,0.37,0.0,0.01,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.09,0.01,0.09,0.0,0.01,0.29,0.04,0.0,1
6707,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
6708,0.0,0.0,0.0,0.85,0.0,0.03,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.06,3
